5 Minutes,Flow (Veh/5 Minutes),# Lane Points,% Observed
2022/09/06 14:35,528,4,0.00
2022/09/06 14:40,497,4,0.00
2022/09/06 14:45,511,4,0.00
2022/09/06 14:50,484,4,0.00
2022/09/06 14:55,470,4,0.00
2022/09/06 15:00,492,4,0.00
2022/09/06 15:05,482,4,0.00
2022/09/06 15:10,488,4,0.00
2022/09/06 15:15,491,4,0.00
2022/09/06 15:20,470,4,0.00
2022/09/06 15:25,464,4,0.00
2022/09/06 15:30,476,4,0.00
2022/09/06 15:35,488,4,0.00
2022/09/06 15:40,500,4,0.00
2022/09/06 15:45,484,4,0.00
2022/09/06 15:50,498,4,0.00
2022/09/06 15:55,511,4,0.00
2022/09/06 16:00,479,4,0.00
2022/09/06 16:05,501,4,0.00
2022/09/06 16:10,486,4,0.00
2022/09/06 16:15,501,4,0.00
2022/09/06 16:20,493,4,0.00
2022/09/06 16:25,528,4,0.00
2022/09/06 16:30,528,4,0.00
2022/09/06 16:35,514,4,0.00
2022/09/06 16:40,517,4,0.00
2022/09/06 16:45,507,4,0.00
2022/09/06 16:50,519,4,0.00
2022/09/06 16:55,533,4,0.00
2022/09/06 17:00,540,4,0.00
2022/09/06 17:05,528,4,0.00
2022/09/06 17:10,516,4,0.00
2022/09/06 17:15,511,4,0.00
2022/09/06 17:20,521,4,0.00
2022/09/06 17:25,536,4,0.00
2022/09/06 17:30,523,4,0.00
2022/09/06 17:35,524,4,0.00
2022/09/06 17:40,521,4,0.00
2022/09/06 17:45,537,4,0.00
2022/09/06 17:50,512,4,0.00
2022/09/06 17:55,538,4,0.00
2022/09/06 18:00,540,4,0.00
2022/09/06 18:05,544,4,0.00
2022/09/06 18:10,539,4,0.00
2022/09/06 18:15,542,4,0.00
2022/09/06 18:20,548,4,0.00
2022/09/06 18:25,530,4,0.00
2022/09/06 18:30,536,4,0.00
2022/09/06 18:35,534,4,0.00
2022/09/06 18:40,531,4,0.00
2022/09/06 18:45,539,4,0.00
2022/09/06 18:50,549,4,0.00
2022/09/06 18:55,558,4,0.00
2022/09/06 19:00,554,4,0.00
2022/09/06 19:05,544,4,0.00
2022/09/06 19:10,555,4,0.00
2022/09/06 19:15,548,4,0.00
2022/09/06 19:20,524,4,0.00
2022/09/06 19:25,532,4,0.00
2022/09/06 19:30,516,4,0.00
2022/09/06 19:35,504,4,0.00
2022/09/06 19:40,534,4,0.00
2022/09/06 19:45,517,4,0.00
2022/09/06 19:50,511,4,0.00
2022/09/06 19:55,510,4,0.00
2022/09/06 20:00,510,4,0.00
2022/09/06 20:05,525,4,0.00
2022/09/06 20:10,514,4,0.00
2022/09/06 20:15,532,4,0.00
2022/09/06 20:20,489,4,0.00
2022/09/06 20:25,509,4,0.00
2022/09/06 20:30,495,4,0.00
2022/09/06 20:35,484,4,0.00
2022/09/06 20:40,490,4,0.00
2022/09/06 20:45,482,4,0.00
2022/09/06 20:50,457,4,0.00
2022/09/06 20:55,441,4,0.00
2022/09/06 21:00,463,4,0.00
2022/09/06 21:05,440,4,0.00
2022/09/06 21:10,445,4,0.00
2022/09/06 21:15,462,4,0.00
2022/09/06 21:20,463,4,0.00
2022/09/06 21:25,494,4,0.00
2022/09/06 21:30,430,4,0.00
2022/09/06 21:35,421,4,0.00
2022/09/06 21:40,394,4,0.00
2022/09/06 21:45,399,4,0.00
2022/09/06 21:50,423,4,0.00
2022/09/06 21:55,385,4,0.00
2022/09/06 22:00,357,4,0.00
2022/09/06 22:05,378,4,0.00
2022/09/06 22:10,381,4,0.00
2022/09/06 22:15,374,4,0.00
2022/09/06 22:20,357,4,0.00
2022/09/06 22:25,353,4,0.00
2022/09/06 22:30,369,4,0.00
2022/09/06 22:35,303,4,0.00
2022/09/06 22:40,286,4,0.00
2022/09/06 22:45,358,4,0.00
2022/09/06 22:50,368,4,0.00
2022/09/06 22:55,341,4,0.00
2022/09/06 23:00,291,4,0.00
2022/09/06 23:05,267,4,0.00
2022/09/06 23:10,265,4,0.00
2022/09/06 23:15,305,4,0.00
2022/09/06 23:20,285,4,0.00
2022/09/06 23:25,261,4,0.00
2022/09/06 23:30,234,4,0.00
2022/09/06 23:35,239,4,0.00
2022/09/06 23:40,231,4,0.00
2022/09/06 23:45,225,4,0.00
2022/09/06 23:50,235,4,0.00
2022/09/06 23:55,224,4,0.00
2022/10/06 00:00,165,4,0.00
2022/10/06 00:05,160,4,0.00
2022/10/06 00:10,169,4,0.00
2022/10/06 00:15,158,4,0.00
2022/10/06 00:20,155,4,0.00
2022/10/06 00:25,147,4,0.00
2022/10/06 00:30,148,4,0.00
2022/10/06 00:35,153,4,0.00
2022/10/06 00:40,112,4,0.00
2022/10/06 00:45,125,4,0.00
2022/10/06 00:50,134,4,0.00
2022/10/06 00:55,108,4,0.00
2022/10/06 01:00,105,4,0.00
2022/10/06 01:05,99,4,0.00
2022/10/06 01:10,109,4,0.00
2022/10/06 01:15,81,4,0.00
2022/10/06 01:20,77,4,0.00
2022/10/06 01:25,88,4,0.00
2022/10/06 01:30,85,4,0.00
2022/10/06 01:35,78,4,0.00
2022/10/06 01:40,91,4,0.00
2022/10/06 01:45,78,4,0.00
2022/10/06 01:50,75,4,0.00
2022/10/06 01:55,65,4,0.00
2022/10/06 02:00,67,4,0.00
2022/10/06 02:05,90,4,0.00
2022/10/06 02:10,83,4,0.00
2022/10/06 02:15,79,4,0.00
2022/10/06 02:20,96,4,0.00
2022/10/06 02:25,98,4,0.00
2022/10/06 02:30,83,4,0.00
2022/10/06 02:35,71,4,0.00
2022/10/06 02:40,67,4,0.00
2022/10/06 02:45,70,4,0.00
2022/10/06 02:50,89,4,0.00
2022/10/06 02:55,86,4,0.00
2022/10/06 03:00,87,4,0.00
2022/10/06 03:05,91,4,0.00
2022/10/06 03:10,100,4,0.00
2022/10/06 03:15,97,4,0.00
2022/10/06 03:20,81,4,0.00
2022/10/06 03:25,84,4,0.00
2022/10/06 03:30,86,4,0.00
2022/10/06 03:35,101,4,0.00
2022/10/06 03:40,106,4,0.00
2022/10/06 03:45,82,4,0.00
2022/10/06 03:50,80,4,0.00
2022/10/06 03:55,92,4,0.00
2022/10/06 04:00,78,4,0.00
2022/10/06 04:05,88,4,0.00
2022/10/06 04:10,100,4,0.00
2022/10/06 04:15,100,4,0.00
2022/10/06 04:20,111,4,0.00
2022/10/06 04:25,134,4,0.00
2022/10/06 04:30,140,4,0.00
2022/10/06 04:35,120,4,0.00
2022/10/06 04:40,110,4,0.00
2022/10/06 04:45,118,4,0.00
2022/10/06 04:50,158,4,0.00
2022/10/06 04:55,179,4,0.00
2022/10/06 05:00,171,4,0.00
2022/10/06 05:05,127,4,0.00
2022/10/06 05:10,132,4,0.00
2022/10/06 05:15,165,4,0.00
2022/10/06 05:20,239,4,0.00
2022/10/06 05:25,223,4,0.00
2022/10/06 05:30,254,4,0.00
2022/10/06 05:35,261,4,0.00
2022/10/06 05:40,303,4,0.00
2022/10/06 05:45,286,4,0.00
2022/10/06 05:50,256,4,0.00
2022/10/06 05:55,273,4,0.00
2022/10/06 06:00,240,4,0.00
2022/10/06 06:05,314,4,0.00
2022/10/06 06:10,340,4,0.00
2022/10/06 06:15,330,4,0.00
2022/10/06 06:20,368,4,0.00
2022/10/06 06:25,420,4,0.00
2022/10/06 06:30,425,4,0.00
2022/10/06 06:35,444,4,0.00
2022/10/06 06:40,413,4,0.00
2022/10/06 06:45,428,4,0.00
2022/10/06 06:50,431,4,0.00
2022/10/06 06:55,389,4,0.00
2022/10/06 07:00,398,4,0.00
2022/10/06 07:05,374,4,0.00
2022/10/06 07:10,423,4,0.00
2022/10/06 07:15,426,4,0.00
2022/10/06 07:20,431,4,0.00
2022/10/06 07:25,453,4,0.00
2022/10/06 07:30,423,4,0.00
2022/10/06 07:35,404,4,0.00
2022/10/06 07:40,415,4,0.00
2022/10/06 07:45,451,4,0.00
2022/10/06 07:50,556,4,0.00
2022/10/06 07:55,563,4,0.00
2022/10/06 08:00,545,4,0.00
2022/10/06 08:05,486,4,0.00
2022/10/06 08:10,500,4,0.00
2022/10/06 08:15,503,4,0.00
2022/10/06 08:20,488,4,0.00
2022/10/06 08:25,464,4,0.00
2022/10/06 08:30,449,4,0.00
2022/10/06 08:35,447,4,0.00
2022/10/06 08:40,440,4,0.00
2022/10/06 08:45,439,4,0.00
2022/10/06 08:50,479,4,0.00
2022/10/06 08:55,546,4,0.00
2022/10/06 09:00,536,4,0.00
2022/10/06 09:05,566,4,0.00
2022/10/06 09:10,528,4,0.00
2022/10/06 09:15,566,4,0.00
2022/10/06 09:20,549,4,0.00
2022/10/06 09:25,570,4,0.00
2022/10/06 09:30,561,4,0.00
2022/10/06 09:35,539,4,0.00
2022/10/06 09:40,567,4,0.00
2022/10/06 09:45,572,4,0.00
2022/10/06 09:50,569,4,0.00
2022/10/06 09:55,583,4,0.00
2022/10/06 10:00,537,4,0.00
2022/10/06 10:05,555,4,0.00
2022/10/06 10:10,571,4,0.00
2022/10/06 10:15,561,4,0.00
2022/10/06 10:20,539,4,0.00
2022/10/06 10:25,564,4,0.00
2022/10/06 10:30,568,4,0.00
2022/10/06 10:35,554,4,0.00
2022/10/06 10:40,548,4,0.00
2022/10/06 10:45,550,4,0.00
2022/10/06 10:50,542,4,0.00
2022/10/06 10:55,541,4,0.00
2022/10/06 11:00,553,4,0.00
2022/10/06 11:05,538,4,0.00
2022/10/06 11:10,555,4,0.00
2022/10/06 11:15,541,4,0.00
2022/10/06 11:20,557,4,0.00
2022/10/06 11:25,549,4,0.00
2022/10/06 11:30,560,4,0.00
2022/10/06 11:35,542,4,0.00
2022/10/06 11:40,534,4,0.00
2022/10/06 11:45,527,4,0.00
2022/10/06 11:50,486,4,0.00
2022/10/06 11:55,536,4,0.00
2022/10/06 12:00,528,4,0.00
2022/10/06 12:05,526,4,0.00
2022/10/06 12:10,547,4,0.00
2022/10/06 12:15,539,4,0.00
2022/10/06 12:20,553,4,0.00
2022/10/06 12:25,544,4,0.00
2022/10/06 12:30,548,4,0.00
2022/10/06 12:35,559,4,0.00
2022/10/06 12:40,545,4,0.00
2022/10/06 12:45,563,4,0.00
2022/10/06 12:50,526,4,0.00
2022/10/06 12:55,513,4,0.00
2022/10/06 13:00,544,4,0.00
2022/10/06 13:05,547,4,0.00
2022/10/06 13:10,552,4,0.00
2022/10/06 13:15,527,4,0.00
2022/10/06 13:20,548,4,0.00
2022/10/06 13:25,551,4,0.00
2022/10/06 13:30,526,4,0.00
2022/10/06 13:35,520,4,0.00
2022/10/06 13:40,418,4,0.00
2022/10/06 13:45,526,4,0.00
2022/10/06 13:50,526,4,0.00
2022/10/06 13:55,549,4,0.00
2022/10/06 14:00,527,4,0.00
2022/10/06 14:05,517,4,0.00
2022/10/06 14:10,507,4,0.00
2022/10/06 14:15,531,4,0.00
2022/10/06 14:20,515,4,0.00
2022/10/06 14:25,574,4,0.00
2022/10/06 14:30,540,4,0.00
2022/10/06 14:35,524,4,0.00
2022/10/06 14:40,424,4,0.00
2022/10/06 14:45,514,4,0.00
2022/10/06 14:50,515,4,0.00
2022/10/06 14:55,501,4,0.00
2022/10/06 15:00,497,4,0.00
2022/10/06 15:05,504,4,0.00
2022/10/06 15:10,518,4,0.00
2022/10/06 15:15,489,4,0.00
2022/10/06 15:20,515,4,0.00
2022/10/06 15:25,483,4,0.00
2022/10/06 15:30,396,4,0.00
2022/10/06 15:35,499,4,0.00
2022/10/06 15:40,486,4,0.00
2022/10/06 15:45,495,4,0.00
2022/10/06 15:50,466,4,0.00
2022/10/06 15:55,516,4,0.00
2022/10/06 16:00,472,4,0.00
2022/10/06 16:05,507,4,0.00
2022/10/06 16:10,515,4,0.00
2022/10/06 16:15,544,4,0.00
2022/10/06 16:20,533,4,0.00
2022/10/06 16:25,526,4,0.00
2022/10/06 16:30,502,4,0.00
2022/10/06 16:35,538,4,0.00
2022/10/06 16:40,455,4,0.00
2022/10/06 16:45,484,4,0.00
2022/10/06 16:50,472,4,0.00
2022/10/06 16:55,534,4,0.00
2022/10/06 17:00,532,4,0.00
2022/10/06 17:05,556,4,0.00
2022/10/06 17:10,441,4,0.00
2022/10/06 17:15,457,4,0.00
2022/10/06 17:20,426,4,0.00
2022/10/06 17:25,509,4,0.00
2022/10/06 17:30,479,4,0.00
2022/10/06 17:35,535,4,0.00
2022/10/06 17:40,534,4,0.00
2022/10/06 17:45,488,4,0.00
2022/10/06 17:50,479,4,0.00
2022/10/06 17:55,491,4,0.00
2022/10/06 18:00,551,4,0.00
2022/10/06 18:05,528,4,0.00
2022/10/06 18:10,506,4,0.00
2022/10/06 18:15,515,4,0.00
2022/10/06 18:20,450,4,0.00
2022/10/06 18:25,483,4,0.00
2022/10/06 18:30,447,4,0.00
2022/10/06 18:35,526,4,0.00
2022/10/06 18:40,531,4,0.00
2022/10/06 18:45,511,4,0.00
2022/10/06 18:50,508,4,0.00
2022/10/06 18:55,471,4,0.00
2022/10/06 19:00,457,4,0.00
2022/10/06 19:05,492,4,0.00
2022/10/06 19:10,476,4,0.00
2022/10/06 19:15,493,4,0.00
2022/10/06 19:20,478,4,0.00
2022/10/06 19:25,408,4,0.00
2022/10/06 19:30,481,4,0.00
2022/10/06 19:35,478,4,0.00
2022/10/06 19:40,473,4,0.00
2022/10/06 19:45,503,4,0.00
2022/10/06 19:50,509,4,0.00
2022/10/06 19:55,485,4,0.00
2022/10/06 20:00,514,4,0.00
2022/10/06 20:05,511,4,0.00
2022/10/06 20:10,495,4,0.00
2022/10/06 20:15,490,4,0.00
2022/10/06 20:20,511,4,0.00
2022/10/06 20:25,508,4,0.00
2022/10/06 20:30,454,4,0.00
2022/10/06 20:35,490,4,0.00
2022/10/06 20:40,438,4,0.00
2022/10/06 20:45,423,4,0.00
2022/10/06 20:50,379,4,0.00
2022/10/06 20:55,390,4,0.00
2022/10/06 21:00,395,4,0.00
2022/10/06 21:05,410,4,0.00
2022/10/06 21:10,408,4,0.00
2022/10/06 21:15,391,4,0.00
2022/10/06 21:20,452,4,0.00
2022/10/06 21:25,463,4,0.00
2022/10/06 21:30,508,4,0.00
2022/10/06 21:35,510,4,0.00
2022/10/06 21:40,476,4,0.00
2022/10/06 21:45,437,4,0.00
2022/10/06 21:50,431,4,0.00
2022/10/06 21:55,415,4,0.00
2022/10/06 22:00,416,4,0.00
2022/10/06 22:05,406,4,0.00
2022/10/06 22:10,418,4,0.00
2022/10/06 22:15,394,4,0.00
2022/10/06 22:20,374,4,0.00
2022/10/06 22:25,440,4,0.00
2022/10/06 22:30,430,4,0.00
2022/10/06 22:35,410,4,0.00
2022/10/06 22:40,407,4,0.00
2022/10/06 22:45,393,4,0.00
2022/10/06 22:50,357,4,0.00
2022/10/06 22:55,351,4,0.00
2022/10/06 23:00,270,4,0.00
2022/10/06 23:05,295,4,0.00
2022/10/06 23:10,330,4,0.00
2022/10/06 23:15,405,4,0.00
2022/10/06 23:20,375,4,0.00
2022/10/06 23:25,313,4,0.00
2022/10/06 23:30,262,4,0.00
2022/10/06 23:35,244,4,0.00
2022/10/06 23:40,251,4,0.00
2022/10/06 23:45,280,4,0.00
2022/10/06 23:50,281,4,0.00
2022/10/06 23:55,271,4,0.00
2022/11/06 00:00,279,4,100.00
2022/11/06 00:05,274,4,100.00
2022/11/06 00:10,268,4,100.00
2022/11/06 00:15,242,4,100.00
2022/11/06 00:20,235,4,100.00
2022/11/06 00:25,231,4,100.00
2022/11/06 00:30,233,4,100.00
2022/11/06 00:35,241,4,100.00
2022/11/06 00:40,226,4,100.00
2022/11/06 00:45,201,4,100.00
2022/11/06 00:50,223,4,100.00
2022/11/06 00:55,182,4,100.00
2022/11/06 01:00,153,4,100.00
2022/11/06 01:05,173,4,100.00
2022/11/06 01:10,154,4,100.00
2022/11/06 01:15,168,4,100.00
2022/11/06 01:20,144,4,100.00
2022/11/06 01:25,121,4,100.00
2022/11/06 01:30,170,4,100.00
2022/11/06 01:35,150,4,100.00
2022/11/06 01:40,178,4,100.00
2022/11/06 01:45,109,4,100.00
2022/11/06 01:50,140,4,100.00
2022/11/06 01:55,153,4,100.00
2022/11/06 02:00,141,4,100.00
2022/11/06 02:05,134,4,100.00
2022/11/06 02:10,133,4,100.00
2022/11/06 02:15,125,4,100.00
2022/11/06 02:20,126,4,100.00
2022/11/06 02:25,119,4,100.00
2022/11/06 02:30,122,4,100.00
2022/11/06 02:35,119,4,100.00
2022/11/06 02:40,138,4,100.00
2022/11/06 02:45,128,4,100.00
2022/11/06 02:50,95,4,100.00
2022/11/06 02:55,108,4,100.00
2022/11/06 03:00,90,4,100.00
2022/11/06 03:05,110,4,100.00
2022/11/06 03:10,7,4,100.00
2022/11/06 03:15,132,4,100.00
2022/11/06 03:20,111,4,100.00
2022/11/06 03:25,88,4,100.00
2022/11/06 03:30,99,4,100.00
2022/11/06 03:35,99,4,100.00
2022/11/06 03:40,92,4,100.00
2022/11/06 03:45,87,4,100.00
2022/11/06 03:50,83,4,100.00
2022/11/06 03:55,87,4,100.00
2022/11/06 04:00,97,4,100.00
2022/11/06 04:05,94,4,100.00
2022/11/06 04:10,96,4,100.00
2022/11/06 04:15,110,4,100.00
2022/11/06 04:20,109,4,100.00
2022/11/06 04:25,119,4,100.00
2022/11/06 04:30,116,4,100.00
2022/11/06 04:35,114,4,100.00
2022/11/06 04:40,117,4,100.00
2022/11/06 04:45,148,4,100.00
2022/11/06 04:50,125,4,100.00
2022/11/06 04:55,154,4,100.00
2022/11/06 05:00,159,4,100.00
2022/11/06 05:05,127,4,100.00
2022/11/06 05:10,144,4,100.00
2022/11/06 05:15,141,4,100.00
2022/11/06 05:20,185,4,100.00
2022/11/06 05:25,188,4,100.00
2022/11/06 05:30,166,4,100.00
2022/11/06 05:35,230,4,100.00
2022/11/06 05:40,232,4,100.00
2022/11/06 05:45,213,4,100.00
2022/11/06 05:50,236,4,100.00
2022/11/06 05:55,236,4,100.00
2022/11/06 06:00,254,4,100.00
2022/11/06 06:05,265,4,100.00
2022/11/06 06:10,319,4,100.00
2022/11/06 06:15,293,4,100.00
2022/11/06 06:20,341,4,100.00
2022/11/06 06:25,316,4,100.00
2022/11/06 06:30,344,4,100.00
2022/11/06 06:35,325,4,100.00
2022/11/06 06:40,363,4,100.00
2022/11/06 06:45,326,4,100.00
2022/11/06 06:50,338,4,100.00
2022/11/06 06:55,348,4,100.00
2022/11/06 07:00,339,4,100.00
2022/11/06 07:05,384,4,100.00
2022/11/06 07:10,383,4,100.00
2022/11/06 07:15,375,4,100.00
2022/11/06 07:20,385,4,100.00
2022/11/06 07:25,374,4,100.00
2022/11/06 07:30,412,4,100.00
2022/11/06 07:35,421,4,100.00
2022/11/06 07:40,429,4,100.00
2022/11/06 07:45,512,4,100.00
2022/11/06 07:50,445,4,100.00
2022/11/06 07:55,433,4,100.00
2022/11/06 08:00,464,4,100.00
2022/11/06 08:05,449,4,100.00
2022/11/06 08:10,452,4,100.00
2022/11/06 08:15,503,4,100.00
2022/11/06 08:20,475,4,100.00
2022/11/06 08:25,529,4,100.00
2022/11/06 08:30,497,4,100.00
2022/11/06 08:35,505,4,100.00
2022/11/06 08:40,542,4,100.00
2022/11/06 08:45,487,4,100.00
2022/11/06 08:50,519,4,100.00
2022/11/06 08:55,532,4,100.00
2022/11/06 09:00,494,4,100.00
2022/11/06 09:05,536,4,100.00
2022/11/06 09:10,517,4,100.00
2022/11/06 09:15,528,4,100.00
2022/11/06 09:20,542,4,100.00
2022/11/06 09:25,521,4,100.00
2022/11/06 09:30,594,4,100.00
2022/11/06 09:35,595,4,100.00
2022/11/06 09:40,585,4,100.00
2022/11/06 09:45,596,4,100.00
2022/11/06 09:50,558,4,100.00
2022/11/06 09:55,503,4,100.00
2022/11/06 10:00,574,4,100.00
2022/11/06 10:05,556,4,100.00
2022/11/06 10:10,585,4,100.00
2022/11/06 10:15,561,4,100.00
2022/11/06 10:20,581,4,100.00
2022/11/06 10:25,573,4,100.00
2022/11/06 10:30,587,4,100.00
2022/11/06 10:35,552,4,100.00
2022/11/06 10:40,540,4,100.00
2022/11/06 10:45,573,4,100.00
2022/11/06 10:50,561,4,100.00
2022/11/06 10:55,545,4,100.00
2022/11/06 11:00,539,4,100.00
2022/11/06 11:05,552,4,100.00
2022/11/06 11:10,550,4,100.00
2022/11/06 11:15,554,4,100.00
2022/11/06 11:20,583,4,100.00
2022/11/06 11:25,539,4,100.00
2022/11/06 11:30,563,4,100.00
2022/11/06 11:35,526,4,100.00
2022/11/06 11:40,527,4,100.00
2022/11/06 11:45,523,4,100.00
2022/11/06 11:50,513,4,100.00
2022/11/06 11:55,574,4,100.00
2022/11/06 12:00,551,4,100.00
2022/11/06 12:05,538,4,100.00
2022/11/06 12:10,523,4,100.00
2022/11/06 12:15,535,4,100.00
2022/11/06 12:20,556,4,100.00
2022/11/06 12:25,543,4,100.00
2022/11/06 12:30,541,4,100.00
2022/11/06 12:35,532,4,100.00
2022/11/06 12:40,541,4,100.00
2022/11/06 12:45,562,4,100.00
2022/11/06 12:50,540,4,100.00
2022/11/06 12:55,547,4,100.00
2022/11/06 13:00,524,4,100.00
2022/11/06 13:05,564,4,100.00
2022/11/06 13:10,522,4,100.00
2022/11/06 13:15,538,4,100.00
2022/11/06 13:20,531,4,100.00
2022/11/06 13:25,519,4,100.00
2022/11/06 13:30,527,4,100.00
2022/11/06 13:35,561,4,100.00
2022/11/06 13:40,560,4,100.00
2022/11/06 13:45,533,4,100.00
2022/11/06 13:50,536,4,100.00
2022/11/06 13:55,565,4,100.00
2022/11/06 14:00,527,4,100.00
2022/11/06 14:05,505,4,100.00
2022/11/06 14:10,556,4,100.00
2022/11/06 14:15,500,4,100.00
2022/11/06 14:20,529,4,100.00
2022/11/06 14:25,490,4,100.00
2022/11/06 14:30,566,4,100.00
2022/11/06 14:35,544,4,100.00
2022/11/06 14:40,533,4,100.00
2022/11/06 14:45,511,4,100.00
2022/11/06 14:50,521,4,100.00
2022/11/06 14:55,534,4,100.00
2022/11/06 15:00,513,4,100.00
2022/11/06 15:05,527,4,100.00
2022/11/06 15:10,539,4,100.00
2022/11/06 15:15,545,4,100.00
2022/11/06 15:20,530,4,100.00
2022/11/06 15:25,521,4,100.00
2022/11/06 15:30,515,4,100.00
2022/11/06 15:35,529,4,100.00
2022/11/06 15:40,517,4,100.00
2022/11/06 15:45,490,4,100.00
2022/11/06 15:50,537,4,100.00
2022/11/06 15:55,537,4,100.00
2022/11/06 16:00,451,4,100.00
2022/11/06 16:05,578,4,100.00
2022/11/06 16:10,499,4,100.00
2022/11/06 16:15,530,4,100.00
2022/11/06 16:20,536,4,100.00
2022/11/06 16:25,543,4,100.00
2022/11/06 16:30,535,4,100.00
2022/11/06 16:35,532,4,100.00
2022/11/06 16:40,516,4,100.00
2022/11/06 16:45,516,4,100.00
2022/11/06 16:50,469,4,100.00
2022/11/06 16:55,539,4,100.00
2022/11/06 17:00,539,4,100.00
2022/11/06 17:05,532,4,100.00
2022/11/06 17:10,521,4,100.00
2022/11/06 17:15,532,4,100.00
2022/11/06 17:20,515,4,100.00
2022/11/06 17:25,554,4,100.00
2022/11/06 17:30,523,4,100.00
2022/11/06 17:35,502,4,100.00
2022/11/06 17:40,535,4,100.00
2022/11/06 17:45,496,4,100.00
2022/11/06 17:50,548,4,100.00
2022/11/06 17:55,499,4,100.00
2022/11/06 18:00,484,4,100.00
2022/11/06 18:05,510,4,100.00
2022/11/06 18:10,528,4,100.00
2022/11/06 18:15,523,4,100.00
2022/11/06 18:20,523,4,100.00
2022/11/06 18:25,508,4,100.00
2022/11/06 18:30,555,4,100.00
2022/11/06 18:35,522,4,100.00
2022/11/06 18:40,509,4,100.00
2022/11/06 18:45,544,4,100.00
2022/11/06 18:50,492,4,100.00
2022/11/06 18:55,536,4,100.00
2022/11/06 19:00,517,4,100.00
2022/11/06 19:05,420,4,100.00
2022/11/06 19:10,507,4,100.00
2022/11/06 19:15,494,4,100.00
2022/11/06 19:20,496,4,100.00
2022/11/06 19:25,496,4,100.00
2022/11/06 19:30,492,4,100.00
2022/11/06 19:35,409,4,100.00
2022/11/06 19:40,443,4,100.00
2022/11/06 19:45,504,4,100.00
2022/11/06 19:50,497,4,100.00
2022/11/06 19:55,408,4,100.00
2022/11/06 20:00,436,4,100.00
2022/11/06 20:05,474,4,100.00
2022/11/06 20:10,451,4,100.00
2022/11/06 20:15,532,4,100.00
2022/11/06 20:20,440,4,100.00
2022/11/06 20:25,423,4,100.00
2022/11/06 20:30,409,4,100.00
2022/11/06 20:35,468,4,100.00
2022/11/06 20:40,467,4,100.00
2022/11/06 20:45,426,4,100.00
2022/11/06 20:50,465,4,100.00
2022/11/06 20:55,510,4,100.00
2022/11/06 21:00,464,4,100.00
2022/11/06 21:05,483,4,100.00
2022/11/06 21:10,442,4,100.00
2022/11/06 21:15,480,4,100.00
2022/11/06 21:20,472,4,100.00
2022/11/06 21:25,460,4,100.00
2022/11/06 21:30,460,4,100.00
2022/11/06 21:35,489,4,100.00
2022/11/06 21:40,419,4,100.00
2022/11/06 21:45,493,4,100.00
2022/11/06 21:50,456,4,100.00
2022/11/06 21:55,403,4,100.00
2022/11/06 22:00,480,4,100.00
2022/11/06 22:05,446,4,100.00
2022/11/06 22:10,421,4,100.00
2022/11/06 22:15,440,4,100.00
2022/11/06 22:20,442,4,100.00
2022/11/06 22:25,465,4,100.00
2022/11/06 22:30,421,4,100.00
2022/11/06 22:35,392,4,100.00
2022/11/06 22:40,436,4,100.00
2022/11/06 22:45,429,4,100.00
2022/11/06 22:50,392,4,100.00
2022/11/06 22:55,458,4,100.00
2022/11/06 23:00,436,4,100.00
2022/11/06 23:05,423,4,100.00
2022/11/06 23:10,381,4,100.00
2022/11/06 23:15,364,4,100.00
2022/11/06 23:20,375,4,100.00
2022/11/06 23:25,423,4,100.00
2022/11/06 23:30,400,4,100.00
2022/11/06 23:35,345,4,100.00
2022/11/06 23:40,355,4,100.00
2022/11/06 23:45,337,4,100.00
2022/11/06 23:50,285,4,100.00
2022/11/06 23:55,334,4,100.00
2022/12/06 00:00,292,4,100.00
2022/12/06 00:05,334,4,100.00
2022/12/06 00:10,295,4,100.00
2022/12/06 00:15,294,4,100.00
2022/12/06 00:20,277,4,100.00
2022/12/06 00:25,270,4,100.00
2022/12/06 00:30,262,4,100.00
2022/12/06 00:35,231,4,100.00
2022/12/06 00:40,274,4,100.00
2022/12/06 00:45,239,4,100.00
2022/12/06 00:50,219,4,100.00
2022/12/06 00:55,211,4,100.00
2022/12/06 01:00,212,4,100.00
2022/12/06 01:05,213,4,100.00
2022/12/06 01:10,166,4,100.00
2022/12/06 01:15,172,4,100.00
2022/12/06 01:20,169,4,100.00
2022/12/06 01:25,206,4,100.00
2022/12/06 01:30,177,4,100.00
2022/12/06 01:35,164,4,100.00
2022/12/06 01:40,168,4,100.00
2022/12/06 01:45,163,4,100.00
2022/12/06 01:50,146,4,100.00
2022/12/06 01:55,113,4,100.00
2022/12/06 02:00,112,4,100.00
2022/12/06 02:05,140,4,100.00
2022/12/06 02:10,122,4,100.00
2022/12/06 02:15,127,4,100.00
2022/12/06 02:20,140,4,100.00
2022/12/06 02:25,126,4,100.00
2022/12/06 02:30,129,4,100.00
2022/12/06 02:35,111,4,100.00
2022/12/06 02:40,92,4,100.00
2022/12/06 02:45,123,4,100.00
2022/12/06 02:50,100,4,100.00
2022/12/06 02:55,95,4,100.00
2022/12/06 03:00,78,4,100.00
2022/12/06 03:05,91,4,100.00
2022/12/06 03:10,83,4,100.00
2022/12/06 03:15,90,4,100.00
2022/12/06 03:20,67,4,100.00
2022/12/06 03:25,73,4,100.00
2022/12/06 03:30,83,4,100.00
2022/12/06 03:35,101,4,100.00
2022/12/06 03:40,74,4,100.00
2022/12/06 03:45,73,4,100.00
